Cruise,Date,Region,Reef,DataSource,CapMeth,Trap#,Species,LthStd,LthFrk,LthTot,WtTot,FrameWt,Sex,GonadWt
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,34,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,30.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Choerodon venustus,0,32,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus fasciatus,0,30,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,62,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus russelli,0,31,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus fasciatus,0,32.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,23,23,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus variegatus,0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,56,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,41,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,54,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,37,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,29,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus fasciatus,0,32,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus russelli,0,35,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,39.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,29,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,24.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,25,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus merra,0,34,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Choerodon venustus,0,31,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,37,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Choerodon venustus,0,36,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,25,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,30,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,47,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,50.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus nebulosus,0,47.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus carponotatus,0,32,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,30,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,30,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,25,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus nebulosus,0,57,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,43,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,33,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,32,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,46.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,33,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Echeneis naucrates,0,80,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,33,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,26.5,30.5,32,435,282,,0.59
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus fasciatus,0,30,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus merra,0,34,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Seriola lalandi,0,34,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,24,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Euthynnus alletteratus affinis,0,24,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,29.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,28,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Carangoides fulvoguttatus,0,47,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,24,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Choerodon venustus,0,31,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,35,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,31,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,25.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,48,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,26,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,30,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,25.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Lethrinus miniatus,0,25,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,31,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Epinephelus fasciatus,0,31.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,29.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,46.5,0,0,0,,0
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Plectropomus leopardus,0,45.5,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,382,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,35.5,0,640,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,24.5,0,348,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,24,0,331,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,24,0,328,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,26,0,412,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,32,0,605,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,24,0,244,0,M,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,26,0,322,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,26.5,0,340,0,M,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,24.5,0,350,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,415,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,25.5,0,384,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus carponotatus,27.5,32.5,34,610,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,21.5,25,26.5,260,0,,0.1
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,24,28,29.5,400,0,,0.82
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,26,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,27,31.5,33.5,580,0,F,0.3
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,0,33,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,27.5,32,34.5,550,0,F,0.36
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,30,34.5,37,710,0,F,1.8
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,34.5,39.5,41.5,1130,0,F,3.61
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,32,36.5,38.5,930,0,F,1.9
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,28.5,0,459,0,F,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,0,36,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,45,0,1430,0,F,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,41,0,0,0,F,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,36,0,630,0,F,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,29,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,0,29,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,29,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,0,28,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,32.5,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,31,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,26,0,345,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,30,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,26,30.5,32,450,0,F,0.74
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus sebae,0,28,0,0,0,,0
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Lethrinus miniatus,27,31,33,510,0,,0.8
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Lethrinus miniatus,29,33.5,35.5,657,0,F,0.38
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Lethrinus miniatus,24.5,28.5,30,420,0,F,1
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Lethrinus miniatus,36,41.5,43.5,1261,0,F,3.61
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Lutjanus russelli,0,39,0,0,0,,0
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Lutjanus amabilis (=adetii),0,31,0,0,0,,0
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Choerodon venustus,0,32,0,0,0,,0
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Epinephelus merra,0,35,0,0,0,,0
23,24/09/1991,Bunkers,Fitzroy,Res,Handline,0,Epinephelus merra,0,36,0,0,0,,0
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus sebae,0,31,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),25.5,29,32.5,520,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,41.5,47.5,50,1975,1280,F,2.87
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,34,39,41.5,1150,725,F,1.87
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,25,29.5,31.5,440,0,,1.17
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,23.5,27,29,350,0,,0.64
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,27,31.5,33.5,540,0,F,0.89
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,28,32,33.5,610,0,,1.42
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,27,32,34,625,0,F,0.39
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,26,30,31.5,470,0,F,0.68
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,21.5,25,26.5,283,0,,0.46
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,36.5,41.5,43,1300,790,M,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),21.5,25,27.5,360,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,26.5,31,32.5,560,0,F,0.56
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus variegatus,22.5,25.5,27.5,330,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,36,37.5,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,34.5,35.5,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,26.5,33,33,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,28,35.5,35.5,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,0,29,29,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,29,29,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,31,31,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,0,31,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),20,23.5,25,240,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,345,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,48,0,1460,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Choerodon venustus,0,28,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,31,31,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,25.5,29.5,31.5,475,0,,0.78
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,28,0,365,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus merra,0,34,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,27.5,0,415,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus vitta,0,25.5,0,295,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,345,0,F,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,25.5,0,344,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lutjanus amabilis (=adetii),0,27,0,335,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,27.5,31.5,33.5,600,359,,1
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),0,24.5,0,362,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,54,0,2275,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,25,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,30,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,25,29.5,31.5,400,254,,0.4
23,24/09/1991,Bunkers,Lamont,Res,Handline,0,Grammatorcynus bicarinarus,0,75,0,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Lethrinus miniatus,35.5,41,43.5,1400,918,,1.22
23,22/09/1991,Bunkers,Llewellyn,Res,Handline,0,Sufflamen fraenatus,0,32,32,0,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,42,0,1140,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Plectropomus leopardus,0,50.5,0,1740,0,,0
23,23/09/1991,Bunkers,Lamont,Res,Handline,0,Epinephelus fasciatus,0,30,0,0,0,,0
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,33.5,36,0,405,,1
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,56,0,0,1333,,0
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,39,41.5,0,698,,2.5
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,38.5,41,0,476,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,46.5,48,0,691,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,43.5,45.5,0,632,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,41.5,43.5,0,532,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,45,47.5,0,758,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,44.5,46.5,0,689,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,40,0,0,528,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,50,0,0,0,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,39.5,0,0,567,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,40,0,0,535,,0
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,52.5,0,0,1180,,0
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,38,40.5,0,586,,2.2
24,3/08/1991,Swains Nth,21-186,Com3,Handline,0,Plectropomus leopardus,0,47.5,0,0,810,,0
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,35.5,37,0,461,F,2.8
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,42.5,45,0,805,,1.8
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,45,47,0,1010,M,4.5
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,48,50.5,0,1388,M,2.8
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,47.5,50,0,1245,M,2.4
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,40,42,0,684,F,1.8
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,39.5,41.5,0,435,F,22.6
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,42,45,0,819,,2.3
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,47,50,0,1077,,1.9
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,40.5,42.5,0,740,,1.9
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,33,34.5,0,326,,1.1
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,37.5,40,0,589,,18.5
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,35,37.5,0,445,,1.3
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,35,37,0,431,,1.3
24,31/07/1991,Swains Nth,21-440,Com3,Handline,0,Lethrinus miniatus,0,41.5,43.5,0,732,F,3.4
24,31/07/1991,Swains Nth,21-188,Com3,Handline,0,Lethrinus miniatus,0,38,40,0,625,,2.1
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,20.5,23.5,25.5,240,0,i,0.44
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,30.5,34,37,700,0,f,1.48
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus nematacanthus,9,10.5,11,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Epinephelus merra,25.5,0,31,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Choerodon venustus,28,32.5,35,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,23,26.5,28.5,310,0,f,0.67
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,26,29.5,32.5,520,0,f,0.81
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,26.5,30.5,33,490,0,f,1.14
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,25,28,30.5,400,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lutjanus carponotatus,26,31.5,33.5,525,0,m,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Choerodon venustus,30,36,38,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus nematacanthus,20.5,23,25.5,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus nematacanthus,19,21.5,23,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus miniatus,28,31.5,34,530,0,f,0.67
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lethrinus nematacanthus,15,17,18.5,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Choerodon venustus,26.5,31,33,0,0,,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Choerodon venustus,29,34,36.5,0,0,,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),21,23.5,27,341,0,m,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Lutjanus carponotatus,28.5,33.5,36,660,0,f,0
25,23/10/1991,Capricorns,Polmaise,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),14,16,18.5,90,0,,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),26,30,33.5,573,0,m,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),23.5,27,30,475,0,m,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,29,33.5,36.5,560,0,f,0.72
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Choerodon venustus,28,33,35,0,0,,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,29,32.5,35.5,600,0,f,0.8
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Plectropomus maculatus,40,46.5,49,1300,0,m,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Plectropomus leopardus,0,53.5,57,2390,0,m,0
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,31.5,36.5,39.5,830,0,f,0.92
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Lethrinus miniatus,29.5,34.5,37,715,0,f,1.24
25,23/10/1991,Capricorns,Northwest,Res,Handline,0,Gymnocranius audleyi (=bitorquatus),23.5,27,31,433,0,m,0
